positive	@ditzkoff  Can't wait to see your interview with Craig Ferguson at Paley in October. He's extraordinary.
positive	come hang with us tomorrow at 1047 e. alameda dr in tempe! show starts at 6, and theres a keg so you best be there.
positive	"@loubezjakfmn: @MMcFadden5 I think Donovan gets drafted in 6th or 7th rd. Had a great Pro Day" that's sounds about right!!!
positive	Spotted!  Dennis Kucinich and wife on 17th and R...as it often is his hand is resting on her, how shall I say it, derrier
positive	Attention Romo haters. Guess who is the 4th highest career qb rating all time? That's right..higher than Manning, Brees, Warner, Montana etc
positive	Gotta take the TAKS test on Monday should be a breeze it's just english
positive	Yes, it is us: " UFO Sighting in Tamworth, New Hampshire on October 27th 2012 - Observed in western mo... http://t.co/5jdChg3M " #aliens
positive	DiViNetworks Gets the Green Light From China Telecom: BEIJING, June 14, 2012 /PRNewswire/ --China Telecom's Guan... http://t.co/9GoOrG7o
positive	@WakeyWakey can you please come to SXSW in Austin in March?I've wanted to see you for years &amp; it would be amazing if you played a show here!
positive	Bersani, supports stability agreement to secure government: (AGI) Rome, October 24 - Tomorrow the agreement on t... http://t.co/ew0JWQgD
positive	how he should rejoin his companion, who was awaiting him at  Rome.    He set out, and on the Saturday evening reached the Eternal City by
positive	Check http://t.co/xiyAwvwt for all the reaction to Saturday's 2-1 win over Bolton Wanderers #Millwall
positive	I'm really excited for when #Community's Halloween episode airs sometime in the middle of March. Just in time for St. Patty's Day!
positive	Hope to see you tomorrow night! Come to Farmington Hills, MI to learn about our agency ownership venture http://t.co/ofDDI9b9 #entrepreneurs
positive	@itsAishaAmiri forget tanning in the sun. Come to Hollywood Tans and get your bronze on in just minutes... Saver, Faster and Private!
positive	@kelseyrprice Yea but since it's such a short notice, B/G is the simplest thing to do. Haha but Decades Tuesday don't sound too bad.
positive	One class tomorrow, done at 11 and then going home. Ready to witness an Oklahoma upset on Saturday! #cyclONEnation
positive	@Kelly_Buxton I wanted to come to York with you guys on Sunday but I'm working!
positive	(...) Five of us conquering the world together by using our songs to bring happiness to people" - Kim Hyung Jun #2700dayswithSS501
positive	Good morning from the Eternal City where the sun is shining and world is well. Proud of my @TeamGB shirt, the Union Flag, and #Yorkshire.
positive	@lonelyplanet the 6th edition was great too! i traveled around 5 islands in Vanuatu &amp; New Caledonia
positive	I'm officially done with all of my exit level TAKS. Lets just hope I don't have to retake any in March. #2013
positive	Game V Bolton on the 31st looking forward to it, not played a competitive match in ages!
positive	Having complimented Peter Garrett yesterday for his suit, I fear he's worn the same one today. Hope it's the 2nd pair of pants. #qt
positive	Council of Canadians chairperson Maude Barlow set to speak May 24, 7 p.m., at the Lambton Inn in Sarnia. Topic, saving the Great Lakes.
positive	Carine Roitfeld's Paris Fashion Week ball with @MACcosmetics? Completely divine... http://t.co/25JptOe4
positive	Actually, I'm just ready for Taco Bell tomorrow for lunch. #fattweet
positive	Why Mulayam Singh Yadav's Samajwadi Party may not dump the Congress after all
positive	Alright #ymm! Tonight I champion Shoeless Joe at #ymmREADS! C'mon out and find out how a shoe gal can defend a book with that title ;)
positive	Apparently, ARTPOP is said to be released on March 8th, which turns out to be International Women's day! GET READY!
positive	I was just informed that DST is on Sunday? Spring ahead, FALL BACK! *hops on organ*
positive	SBS Strong Heart 'Goodbye Leeteuk Special' with SJ, TVXQ, SHINee's Jonghyun &amp; Taemin will be broadcasted on November 6th,13th! cr: @mamiself
positive	@michellekrusiec hey Michelle, hope u r well, I just watched Saving Face 4 1st time, what a lovely film, well done u! Xxx
positive	@DanKretchman 4th is just great bc it's like St Pattys just MERICA #canttouchthis
positive	Sharmeen Obaid Chinoy, we are proud of you, Saving Face, won at the 84th Oscars in Los Angeles  Read more: http://t.co/vwH4GBqh
positive	@iShawnsta righhttt. Well in that case we better be celebrating St. Patrick's day in Dec too.
positive	@evanmatheney You may like this. Dude from Dashboard Confessional, playing with a band that he started awhile back. https://t.co/c49uonCC
positive	@dionwaiters3 good luck on Thursday. I know a lot of Cuse fans who are gonna be following you &amp; the Cavs very closely &amp; supporting you guys.
positive	Anna Kendrick may be the only good thing that Twilight produced :)). I mean, she was amazeballs on Up In The Air hahaha!
positive	c'mon chelsea, even bilbao handles united and u r able to handle #Barca so do it for me, pls
positive	SBC Red Lions clinch win first finals game over the Letran Knights, 62-60. Next game will be on Saturday, 6pm @ Smart Araneta Coliseum.
positive	tonight at midnight ENDS Sober October - and it's Halloween! look out Myrtle Beach! ;)
positive	@SallySquirrel95 LOL! Schedule for today the 3rd of August: Visit Kim Hyung Jun's Birthday Party (G.O). Don't think so! xDDD
positive	@CharlieWaters I laughed a little, but not sharing them out with anyone. Will the weather be good tomorrow for Boris Bikes?
positive	@SaveTatton Perfect day at Peover Park yesterday. Lots of fun, sun and more dogs than Crufts. Nice man bought Knutsford bear from KHC stand.
positive	Hottest ticket in town for the week: Game 3 of the NCAA Finals on Fri, Oct 26 at 1pm at the SMART Araneta Coliseum.
positive	Happy Halloween, Juniors! Be sure to STAY ON CAMPUS today! Help us gain class points, as we are currently tied with seniors for 2nd!
positive	Tomorrow night: gonna try to do DMs to Austin Mahone, Cody Simpson, &amp; Alli Simpson for the people that want them! (: Late night though!
positive	London yesterday was amazing, sun beer, hyde park, mexicans. Brazilians, boris bikes just incredible day
positive	@stevebartram1 Remember thinking it was indicative in March 2003: brilliant v Juve midweek, struggled v Bolton on Saturday. Great player tho
positive	We hope you're enjoying your Sunday morning at LCC. Tweet about the service using the hashtag #lcclife.
positive	If the Lakers still had Jordan Farmar,Trevor Ariza,&Shannon Brown I'd be watching them ..I dont like the Lakers but they were entertaining.
positive	@dewittn @jeffpulver @cc_chapman I'd love to see y'all. Will you all be in town for SXSW in March?
positive	Just got home &amp; now watching the Cuse game from earlier. I AM WATCHING SYRACUSE BASKETBALL! Been waiting for this since March 24th.
positive	Today's a great day to splurge on an awesome bottle of Hollywood Tans lotion with our Treat Your Tuesday daily special! Call 866-970-8267...
positive	In tomorrow's debate, if Romney is half as sharp as he was in this earlier exchange with Gingrich... Obama is toast: http://t.co/Bi5pNvMR
positive	Spent the majority of my day riding Boris Bikes, playing a crazy game of frizbi and just general lobstering in the sun :) #Summer2012
positive	If you missed it yesterday, we'll be releasing a new version of "Saving Face" next Friday! Spread the word! http://t.co/S4k8xeSA
positive	@Ashweee1D oh nice!! You should come to our show at The Lair on Dec 1st with Heroes For Hire, Masketta Fall, Forever Ends Here and WSTP! :)
positive	Would you like to "Alter The Ending" to our Sunday concerts? Let us know that you want to see Dashboard Confessional on @axstv again!
positive	Kate Bush's Sat In Your Lap is a song I often forget exists, and it's always lovely to be reminded it does.
positive	Monday's area sports briefs | North Myrtle Beach volleyball to play for Lower State title: "I was pleased with t... http://t.co/dA8IiHts
positive	I can't wait till my show in Elizabeth at club paradise on Saturday ima be wavy and turnt the fuck up!
positive	@IsobelCarr It's mid-May (the week after Mother's Day), so hopefully you should be good.
positive	RSVP HERE for 1/2 Way to St. Patty's Day this Saturday! Receive discount drinks ALL NIGHT for you &amp; your guests! http://t.co/oxg6zZ4K
positive	@ShannonLeto Congrats XOXO Shannon Leto wins the "Indie" category of the 17th Annual Drummies! http://t.co/v6hpmitY
positive	I liked a @YouTube video http://t.co/8JWCGfna Jay Park Dancing Dougie with Prepix in front T.G.I.Friday's (cl
positive	"@IND0_: Never seen in Aja on Thursday ijs"I'll support it
positive	Love Like Hers on DVD and Blu-Ray from Nov 15th with lots of extras (inc. Host and That Day), pre-order here http://t.co/RIMqrpJW #limited
positive	Hey peeps, I have confirmed with the Gladstone Hotel (Sunday from 3pm) that children are allowed in the part of... http://t.co/08YcgkFv
positive	I'm so glad my boss scheduled me till 11 on the Friday night before SATs #thankyoubitch
positive	Sun Ce, throwing down with Cao Cao is SERIOUS BUSINESS, better watch yourself #R3K
positive	@RyanCharlie hahaha just to Mitcham! thank god ! Yeah it's usually a Thursday but I've got a week off now for Shans bday :)
positive	PUMPS &amp; POLOS!! Strongside party nov 10 @ club Paradise!! Ladies free till 11:30 so get there early!!! I got my polo ready how about y'all??
positive	Got called up to the big leagues for next Thursday's NFL contest between the Jags and Colts. Here's to new contacts in the industry! #luvit
positive	Odd sports weekend.  No UCLA football, no 49ers, no NLCS until Sunday.  Yawn. We saw "Pitch Perfect" today.  I'm in love with Anna Kendrick.
positive	@YewMadCunt Goodnight April all the way from Vanuatu,the south pacific! #1Love
positive	Come and join us @'Free to Be' Women's Day @HTBChurch with @mercyministries on Nov 3rd - Dealing with anxieties, addictions, abuse, hurts...
positive	Jersey &amp; Sammy think nekkid is where it's at ;) Happy Monday http://t.co/yvh5cieD
positive	@BeOurGuestMike Thanks Mike!  Although you can't really beat Great Big Beautiful Tomorrow:)
positive	Listening to terrace talk on Radio City on a saturday pure brilliance,Merseyside Derby history plus the Saints a LEGEND #YNWALFC2012
positive	Just before rehearsing this scene, @NateBias and I sat center stage expressing our gratitude to God. For the http://t.co/mcVaPt1u
positive	Arsenal reportedly tracking the progress of Leverkusen's Schurrle and Schalke's Holtby as the Gunners seek to strengthen their squad in Jan.
positive	Good Morning All! We hope you enjoyed National Women's Day! Well, a new day has arrived....It's Friday &amp; Long... http://t.co/ewyHxc0D
positive	So, @ChuckRagan in Helsinki tonight with the #RevivalTour, and he has a birthday! Sounds like a killer combination. Too bad its Tuesday.
positive	@ICONiacforever1 Lol , don't worry c; every true ICONiac deserves to meet the boyz (: i might need them in August again.
positive	@ajaydevgn Himmatwala set for HOLI release 29 march 2013..sure shot another blockbuster 4 ajay.it will going 2 3rd in row..BB,SOS,HIMMATWALA
positive	#Portsmouth: Pudsey pays a visit! - IF YOU went down to Cascades on Saturday you'd be sure of a big surprise. http://t.co/rAr0ufU8
positive	Taylor Kitsch may not be a leading man, or able to open a movie, but he was quite good in The Bang Bang Club- Ryan Phillippe as well
positive	2pac , June 16 1971 - September 1996. Biggie Smalls , May 21 1972 - March 9 1997. R.i.p to the best rappers.
positive	Center Stage live, NOV 10TH. %%100%% Truth. come party with us, eat with us, laugh with us and smile with us...- http://t.co/PTJexfKk
positive	Vanuatus 4th best DJ and 1st Place Vanuatu HANDsome of the year 2001,2002,2011 is on the decks tonight at DECCA   @THOORRYY aka DJ IDEAL lol
positive	2nd win today, 2/1.. Lets keep it up guys ! Next game on saturday at Helsinki..
positive	Tomorrow is a very important day in South Africa - National Women's Day is an annual public holiday in South... http://t.co/rmjVMFdK
positive	@justinbieber I wish I could meet you for my birthday .. March 16th :) before St. Patty's day heehee . I got your birthday on my calendar &lt;3
positive	@KatVonTease420  Hmm I usually don't watch B/G shows but I may have to make an exception for something like that ;)
positive	Barbie's belated Fashion chat from Paris Fashion Week will go up on the blog tomorrow. It's as hilarious as Karl's new hula hoop IT bag. ;-)
positive	This week's #tweetpic66 contest is tweeting a picture with a Mario Lemieux signed item! Winner chosen randomly Friday at 2pm!
positive	Taison scores for Metalist in Kyiv, and it's the 2nd goal I've seen today that arrives for having the defensive line in the opposition half.
positive	Ready for the Looe Mini Street Party up on Sunnybank. Monday 3pm. Cake, quiche &amp; other retro tiffin eats! All welcome. http://t.co/75iRJeUl
positive	Luxury condo ONE Ala Moana unveiled: HHMK Development, LCC announced Thursday details about the new luxury... http://t.co/88Ra1g3X
positive	@OdettBodnar +on March 8th it's the International women's Day.First day of May has the same holiday as you *yaaay*.Victory's day is on 09/05
positive	@Reem_H_jun Take care and blessings, and tell Hyung Jun that you take care after a game, I saw him on that day very water wet
positive	Terra Nova: The Complete Series is out on DVD/Blu-Ray TOMORROW &amp; @DVDBits have an exclusive clip for you to enjoy! http://t.co/SiUEIflN
positive	In celebration of National Women's Day on 9th of August, Poise Brands, in association with Body Sense Boutique... http://t.co/KYErz0i3
positive	FLAME Video shoot Thursday @8pm!!!! Yes it's going to WORLDSTARHIPHOP
positive	Chelsea v United, Everton v Liverpool, Bayern v Leverkusen, Marseille v Lyon. I think it's SUPER SUNDAY!!!!!!!!!!!!!
positive	Pop bottles, make love, thug passion. Red Bottoms, Mon Claire. High fashion [;
positive	Only 3 more days until AfricAid's Mother's Day Shopping Night at Ten Thousand Villages!! Friday the 11th from 5-8pm!
positive	Peyton Siva and his gf sat next to me and @SLTCloud at church today. Glad he came after fellowship haha, just joking! #BBN
positive	@TrainItRight Good to see you at York today! I'll be praying for you on the 19th, &amp; give you a shout out on your other special date!
positive	Pop bottles make love, thug passion, Red Bottoms, Mon Claire, high fashion.
positive	I can't wait to see all the riot fights in Miami on WorldStarHipHop tomorrow
positive	St. Patrick's gaa are doing a fundraising clothes collection day on Nov 13th if you want to get rid of any old clothes give me a call.
positive	@OllyverTweet ...i hope they've left school by now !!...I'll bring the photos tomorrow night from bilbao..Der Der Der Der.i love you baby !
positive	They're unveiling me Wednesday at the Yerba Buena Center in SF. Don't know why, but I like the way @harrymccracken looks at me.
positive	wish you happy Holi - 08 March: Noel Gallagher Surprises Diners At ...: Information about Science &amp; Tec... http://t.co/XSZzD31G #asematy
positive	Maybe tomorrow I'll get my arse in gear, go check out the thrift store and stop in at the Lair.
positive	@Sherry_Khan1 In Taipei, Taiwan, having a great time so far, the international faculty is really good, my lecture is tomorrow. Bye
positive	"@linds_anne: The only good this about this Monday is that it marks halfway to St. Patty's Day. #Irish" did you start celebrating early??
positive	Can't wait to go to the UGA vs. Ole Miss game on Saturday! #toomuchexcitement
positive	Emma Stone in Miu Miu dress at Paris Fashion Week show, matching umbrella and lippie we applaud you! http://t.co/lZdU5SF1 via @instyle_uk
positive	Who's coming to the Beatport festival July 20th to dance there asses off! [Shannon Leto On Twitter]
positive	@LTA93 yeah man it was nice, went to myrtle beach for the weekend. I get back on December 7th. Everything good with you?
positive	Huh, Kofi Annan tomorrow. Look at you, @maddow. Get it, get it. :-)
positive	Can't wait to take my girl to Nottingham on the 8th of March for her birthday. Hilton Hotel here we come !
positive	Passionate about CNIS' work, be a rep at Ten Thousand Villages in your hometown on Mar 8 - Saint John 116 Princess Street
positive	@Michaela13181 I shall be there Saturday, be prepared for me to give lap dances. I will expect a chair in the middle of the living room..
positive	Apples will outlive us: http://t.co/kPSSIdZX  Keeping history alive at #Sewanee with sun, water, and new seeds.
positive	Jeff Foxworthy leads a Bible study with homeless guys on Tuesday mornings, and has for years.  How cool is that? http://t.co/DcoVT0M8
positive	Gonna be interesting, may go to Memphis next Sunday for the Heat game, then Charleston Thursday for college basketball. #SoItBegins
positive	I'm going to visit PASRB, SEB, SPR and SMB's holes tomorrow for the #SpookyMiniPutt!! Hoping for some hole-in-ones!!! #GCWCC2012
positive	Just found out my bro @RMueksch is going to be on ESPN2 Sat night for the Neb game!! Sad I can't see it, so you should watch it:) #bigdebute
positive	Want to see "Wild Thing" on Friday against the Chicago Bulls?!?!? Comment and Like to win a pair of tickets! http://t.co/0Ml6PK74
positive	Goodnight y'all ;)) iPad3 see you tomorrow :))
positive	Expecting to see KONY stickers all over the school again tomorrow, they're back and i have to go to the assembly with my global class
positive	If it seems to smb that I say about one band more pleasant things than about another so it means that I love 1st more than 2nd,you're wrong.
positive	I'll bet you a peanut butter sandwich that SEAL Team 6 takes out Kony just before November 6th.
positive	Don't forget to bring your Buddy Barrel back tomorrow! It's the last Sunday in our 4 week BGMC drive to build a school Vanuatu!
positive	Have to admit, I very much liked the banner Man U fans had at SB yesterday 'Chelsea standing up to racism since last sunday' haha
positive	@jedlewison For Record I had iPad1 &amp; just switched to iPad3 and I've got a screaming MacPro Tower. :-) My 1st apple was a IIc
positive	News: Sydney, July 19 (ANI): Australia's young fast bowling spearhead James Pattinson has said that he is quite happy to concentrate ...
positive	So issues with Amazon have been resolved! FINALLY! My eBook "Bridging The Gap: Understanding Young People Today" will be released TOMORROW!
positive	@naktash we are from Sydney :p oh thank you!! Since you're local you should come see us play at The Lair Dec 1st!! Gonna be a HUGE show :)
positive	Tues: Nas ft. Olu Dara, Bridging the Gap. Good story telling. http://t.co/O3EJRzlg #music
positive	"Don't look at the bad things that were left behind; yesterday is gone, today is now and tomorrow is yet to come" - Shannon Leto
positive	Well, my darling girl Aja is happy...no school tomorrow!  And really, I don't mind the respite from getting up for highschool hours!
positive	@_cosatu COSATU will be holding Alliance Rally on the 27th of October at Rustenburg,North West 2 accelerate the implementation of Marikana
positive	Thilakan had given a reality check into the affairs of malayala cinema in '08 - Superstardom, National Award et al http://t.co/WJtUaQ3r
positive	@DMUPentecost yeah really we'll thank you! May see you soon, hopefully coming back to DMU for a post grad in Jan. Blessings, take care!
positive	Hey friends, DST ends Sunday, 11/4. Just giving you a heads-up to set your clocks back 1hr before bed Saturday evening. :)
positive	Can't wait to wake up next Sunday in Cuse w/ the family enjoyin a nice big breakfast w// a lotta laughs, both for the 1st time in awhile
positive	The best event of the year is coming up...Alberta Children's Hospital Candy Cane Gala on December 6th! Proud supporter! http://t.co/saDzgClg
positive	Flint, R U VILLA?? Join us for the Grand Opening Friday, with Club 93.7's LV and Ricky Burns!! http://t.co/UgLCmEZJ
positive	Can't wait for tomorrow going to charleston for the weekend
positive	@BennoGk13 haha of course! "There's only one Ian Bennett!" Not been back yet, looking forward to it but not till April!!
positive	Happy half way to St. Patty's day!! We are the only people at 7th celebrating... Where is the holiday spirit???
positive	@boy_rick5 haha ok i'll put you on the list. But my sweet got moved to either the 23rd or 24th &amp; its gonna be at the LCC instead
positive	Tom Brady has been named AFC Offensive Player of the Week for the 22nd time, bringing him back up even with Peyton Manning for most ever.
positive	We can take the Big Bucket to the Million Man March. That's a million dollars. You know Biggie Smalls he gone drink two at least!
positive	Just saw that @CountingCrows show from SXSW is going to be on AXS TV this next Sunday, November 4th. Dig it!
positive	Hope you can join me TOMORROW at 7pm at Scoreboard Bar and Grill in Nashville, TN!
positive	Pharrell may have had one of the realest Gangsta Grillz mixtape, ever.
positive	Kirko Bangz comes to @vaultnightclub Thursday night!! Get your tix for the show &gt; http://t.co/WUQLzSax
positive	I remember the days of strong women in politics, Judy LaMarsh, Flora MacDonald, today's Maude Barlow, Eliizabeth May.  not liars Hebert!
positive	Dhoni's 1st ball leave must make even Rahul Dravid proud. #IndvsAus
positive	There's a Great Big Beautiful Tomorrow: http://t.co/4n7Nx9O3 via @youtube  When you are feeling down remember this song it makes me smile
positive	Arnez J @arnezjcomedy sold out the Houston Improv last night and put a crazy, brilliant, side-splitting performance! He's here til Sunday!
positive	@KrisSoutar lol i had it, hv to look for it again, but it is usually first week of march right before the Indian Wells event in March.
positive	I liked a @YouTube video http://t.co/LoUUtysO Jay Park Dancing Dougie with Prepix outside T.G.I.Friday's
positive	May the Billions Be With You... Lucas Sells Out or Cashes In?: LOS ANGELES, Calif. - In one of the biggest surprise... http://t.co/HiDC6Z3X
positive	Congratulations Aishah on passing your driving test 1st time at the Mitcham test centre, with our driving... http://t.co/FH8mnYQ3
positive	Going to NYCC? Don't miss the "Maestros of Horror and Sci-Fi Music" panel next Friday featuring composers from ME3! http://t.co/gofgKIt5
positive	Last day in scottsdale is Tuesday, so happy to be going back to tempe! :)
positive	Sydney, Newcastle - Mon 3 to Weds 5 September - Spotlight on the road sharing the Reporting, Dashboard, Franchises, @spotlightworkpa love!
positive	Everyday remind yourself you are the best! Happy International Women's day ! http://t.co/5rPhohMC
positive	@JasFly I may be late, but Drake's live show has grown from the first time I saw him during the TML run to his Club Paradise tour.
positive	We also provided Prepix and the managers with a common Korean energy drink. Hopefully it'll awaken them a little tomorrow!
positive	Hoping that SB's 2013 planner is as pretty as the 2011's. It would be out starting tomorrow. Will check it frst before collecting a sticker.
positive	@HPSelf thank you! No heat, electric, no Internet since Monday afternoon.
positive	@LindseyKMiller CHANGED HER MIND? She bailed on st Pattys, &amp; now she def needs to come! Im thinking about leaving after work on that Friday?
positive	Biggie Smalls sounds SO good 1st thing in the morn. Still tired but in a much better mood. *throw hands in the air, like I'm a true playa*
positive	@khushal05 haha ok btw a friend of mine's getting a chance to meet Rahul Dravid on friday.Some twitter contest she won.
positive	There's a Possibility I'll be Decked out in Mint Neko Tomorrow. Either with Cardigan or Parka. ;)
positive	Got a busy week this weekend,,, Goin to watch Bolton Wanderers on Saturday and then going to my nieces christening :D :D :D
positive	@Syddie YES. I'm thinking Feb/March, possibly to include Holi!? I want to play with all the colors!
positive	Great article from Tim Dowling on foreign etiquette during the Olympics. His take on 'Boris Bikes' is fantastic. http://t.co/c8wTQyZP
positive	It's funny how I'm like the only 8th grader ICONiac....
positive	S/O to @Hannahroehrigg ! I don't really know her but she seems real chill. She may not know how to spell Peyton Siva, but still follow her!
positive	@chrislepkowski @thevan @almajir @fabwba @bedders221 my blues mates did the lot last yr,loved it. Kyiv is immense place,may be going Jan
positive	@GotMalkin tickets are cheap at least. And c'mon, you don't get that many chances to see and possibly meet Mario Lemieux
positive	Happy Valentines day ! Don't end up where the sun don't shine make sure to get your special someone that gift from Hollywood Tans !!!!!!!
positive	Happy birthday to the main man, @ChuckRagan! Tear up Helsinki tonight and we'll meet for some post-birthday celebration on sunday!
positive	What a GREAT 1st Class Consultant update today with Kirko Bangz Manager D-Will!! It's about to get all the way... http://t.co/H56seqQ5
positive	"@applenws: Siri vs. Google Voice Search- may the best robot helper win http://t.co/sI38TtTn #apple" - shock, horror, #applesucks
positive	EVENT: Tomorrow, 10/11 at 9PM we will be having an event "Invisible Children" in the Commuters lounge - MAKE SURE TO COME THROUGH! :)
positive	Finally, after almost 30 hours, Mass Effect 2 is in the books. Time for 4 hours of sleep, 12 hours of work, and starting ME3 tomorrow.
positive	I love @best_coast. And if they're at SXSW in March I'm in the crowd screaming and being ignorant.
positive	Wednesday is Working Women's Day at Dog Tyred and to-day we have something just for the ladies... A racegoer... http://t.co/REDLhwKy
positive	New Pics - DIVINE SATURDAY @ CAFE ASIA - Hosted By NBA's JOSH HOWARD!: One thing about it, the ladies love Satur... http://t.co/3CjyjPtS
positive	Grand Opening for  Villa Sneakers is Sat 20th with Club's 937 Lv and Ricky Burns at 10am | http://t.co/qATH0lJ2
positive	Anyone want to join me at JOUVERT on 30 Nov for some brilliant live music from Oxford's best talent, all in aid of... http://t.co/mDagMc4L
positive	See what Max Hastings was trying2say with 'Boris Bikes' comment, just wish he'd said 'Cycle Super Highways' instead! http://t.co/XiBpExP0
positive	@ClaireC1907 @shortchick77 lol I will take Nat's word &amp; give it a try. I may go back 2 Supernatural later, watching Arrow, Last Resort now 2
positive	Cant wait to watch the debate tomorrow night. If Romney grills Obama as hard as he did Gingrich in FL, Romney will wipe the floor with Obama
positive	Interactive TV may be the next big thing, but what are your real life thoughts on Apple TV? #iwishitwerebetter...shhh http://t.co/rXIvyAwC
positive	So far, I'm only going to attend Smash Project because Miss May I, Of Mice &amp; Men and Chunk No Captain Chunk.
positive	Apr?s le bacc,i'm going to work in USAID and UNICEF,that's for sure!
positive	TUESDAY night IS BOGO FREE PIZZA!! Can't beat that. See you for DINNER!!! Brickhouse Pizzeria and Grill
positive	@manishtas @DougRouxel @AdamRamsay That is an excellent suggestion, I'll bring it to the other eds. Am I right in thinking IWD is March 8th?
positive	I'll be writing in Dennis Kucinich for President this November he is the best member (former) of Congress and the best politician in DC
positive	@ameliabrfeg ow god haha, going home at break tomorrow btw cuz my anutys down from York so going for a meal xx
positive	@ali_liz1 I thought that was just Alan Rickman? David Thewlis (or Remus Lupin, if you may) is mine! We already agreed on that!
positive	Weezer - Island in the Sun, Dashboard Confessional - Hands Down #np
positive	@msanimalbrown Robert Griffin the III (3rd). The quarter back for Washington. (he's a youngster, but he's SUPER good).
positive	@IrelandMarchand miss youuuuu, come over Saturday with Colton #loveyouuuuu
positive	TONITE on Sunday = Sound Day! 21.30 at Lap.Oremti Arco raya, Parung. Dont miss it lads, see you soon!
positive	#BTG event, Bridging the Gap, November 6 fully booked - please contact l.s.spence@exeter.ac.uk to join the cancellation waiting list.
positive	@__wilo___ I want her so bad...... ohhh, in Melodifestivalen you mean? Yes yes, but that will never happen. Netherlands was 15th :')
positive	@wu_bit i saw "Saving face" for the 1st time this thursday and two more times this weekend. I think it is adorable one of my favourite films
positive	As Eden Hazard assisted the 1st goal of this game, we are refunding all first goalscorer stakes on this player.
positive	I know you're not meant to have favourite students, but one of my favourite 12th Graders just gave me another rose for Women's Day &gt;.&lt;
positive	@SamCraggsCBC : Hope you can make it to Maude Barlow's Great Lakes Speaking Tour next Wed May 16th! http://t.co/ZIXpEA5d
positive	As Biggie Smalls once said, "We're going going, back back to KALI KALI"...See you Wednesday Kal... You better be ready to throw it down.
positive	It's Women's Day in Manotick this Saturday with 15% off everything in store!  BUT... for our FB friends just... http://t.co/WFlgqYTB
positive	November 1st, entire Italy is taking day off to celebrate my birthday! :) It's Ognissanti (All Saint's Day), and... http://t.co/wH65UwgY
positive	#BestMixtapesEver I wasn't a @LilTunechi fan until I heard the 1st Dedication Gangsta Grillz. Changed my whole opinion.
positive	Oh what's that? The MAC is better than the ACC and Big East in football? .... That's what's up http://t.co/mTJznD1D
positive	Going to sleep early, so I'm ready for tomorrow with The Cab, Evermore and MAROON 5 :)
positive	Have never been happier to be home with heat, cable and Internet. See ya on Sunday BW
positive	Here comes the weekend.James Bond tonight,#F1 from India Sat&amp;Sun (come on Jenson), #Boro v Bolton, and a good weather forecast for photos !
positive	Nashville had their big night tonight on national TV. Tomorrow we celebrate Texas, Oklahoma, and Kansas on the... http://t.co/o2LJV48V
positive	On July 14th, Ten Thousand Villages supports @BBBSO http://t.co/3B8Wdvfk See how you can help.
positive	@loumongello Listen to the Land, but that is everyday. Today in particular...Great Big Beautiful Tomorrow.
positive	Practicing for my show tomorrow night. You should come, it's FREE!  @ The Lair http://t.co/zxmCQsPG
positive	In Manhattan? Please bring food/batteries to the #homeless residents of @HelpUSA's RFK apt @ 113 East 13th St#SandyVolunteer
positive	So, I've pretty much decided to go to Shoeless Joe's tomorrow for #Argoslive. Always more fun with other fans, right? Anyone else coming?
positive	THEATER OF THE NEW Thur eve BLUE COVENANT: Maude Barlow: World #Water Crisis http://t.co/hgUZbIbD W/ water, we see the oneness of the world
positive	@razzbabiee_x :D sure are! We are playing The Lair on Dec 1st with Heroes For Hire, Masketta Fall, Forever Ends Here and WSTP :) come!!
positive	I just noticed that Alli Simpson, Sarah, and April follow me. WHY DIDN'T I KNOW HOLY FUDGING FUDGE BALLS. THIS WORLDDDDDDD
positive	Great first half for Milwaukee's last two 1st Round picks. Tobias Harris with 12 and 6 and John Henson with 14 and 6.
positive	@HugoFeijo that pic is 9th and Superior, ;looking eastward down Superior Ave. Its the corner my mom always stands for St Patricks Day parade
positive	@Martynshaw when mccann got our 3rd goal ian Bennett turned and winked to us posh fans, he loved it #trueposh
positive	@BBCSport #bbcsportsday c'mon guys, what about #LFC away 1-0 win at FC Gomel in #Belarus? I was there, I'm sure we won!
positive	@JCWink08 I've realized you may have as much of a crush on Taylor kitsch as I do! We both enjoyed FNL, John carter, battleship...
positive	Don't miss this opportunity to participate in the next round of Center Stage tours. Nominations due November 15.... http://t.co/2YjzIhTE
positive	I loved Obama's "Romnesia" chunk, but wonder if his writers owe Jeff Foxworthy for the repitition gag "...you may have Romnesia"
positive	Come down to @furnightclubdc to enter the Raffle to win CHRISTIAN LOUBOUTIN "RED BOTTOMS" DOORS  OPEN 1pm-7pm COMEDY SHOW 3pm TODAY OCT 20th
positive	Lionel Messi is the 2nd best player of all time. There's only one better than him...VLC.  :-D
positive	Vasilis Girasis' webcast (usually Thursday) will be available Friday morning since it's National Women's Day (hol) in South Africa tomorrow.
positive	I just liked "A Conversation with Dr. Neil deGrasse Tyson at the 28th National Space Symposium" on Vimeo: http://t.co/kVAj3ylt
positive	Register today to attend a FREE! Super Saturday, October 27 in Syracuse, New York with President, Nigel Branson! - http://t.co/iz0D3soK
positive	I'm at Hyena's Comedy Club in Dallas all weekend with the hilarious Jason Russell. Thursday shows are always FREE, so you have no excuses.
positive	On the bright side, I'm getting a Taco Bell tomorrow. Wheey
